car name,rating,exterior & body,engine/transmission/clutch,suspension/steering,interior,ac/heater,price,model date,mileage,fuel type,transmission,company,variant
"Daihatsu Mira X SA lll,Petrol,Automatic,2020",96,89,100,100,97,100,410000,14,6345,2,1,6,297
"Suzuki Alto VXR,Petrol,Manual,2022",99,97,100,100,99,100,265000,16,1106,2,0,26,29
"Honda City 1.5L CVT,Petrol,Automatic,2022",95,85,100,100,97,100,470000,16,24044,2,1,11,89
"Proton X70 Premium FWD,Petrol,Automatic,2022",95,82,100,100,100,100,740000,16,5163,2,1,23,491
"KIA Picanto 1.0 AT,Petrol,Automatic,2020",99,95,100,100,100,100,310000,14,20482,2,1,14,327
"Peugeot 2008 Allure,Petrol,Automatic,2022",100,100,100,100,100,100,730000,16,3932,2,1,20,3
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2023",94,84,100,96,100,100,530000,17,40868,2,1,11,83
"Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior,Petrol,Automatic,2022",97,93,100,100,95,100,725000,16,16934,2,1,27,140
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2021",93,78,100,100,100,100,550000,15,32429,2,1,27,143
"Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior,Petrol,Automatic,2021",92,78,100,100,98,100,670000,15,39319,2,1,27,138
"Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior,Petrol,Automatic,2022",98,95,100,100,100,100,740000,16,11397,2,1,27,140
"Toyota Corolla Altis X Automatic 1.6 Special Edition,Petrol,Automatic,2021",95,86,98,100,92,100,630000,15,15653,2,1,27,146
"Toyota Corolla Altis X Manual 1.6,Petrol,Manual,2021",86,66,98,100,86,100,550000,15,76756,2,0,27,150
"Proton X70 Premium FWD,Petrol,Automatic,2022",100,99,100,100,98,100,725000,16,11686,2,1,23,491
"Toyota Yaris ATIV MT 1.3,Petrol,Manual,2022",93,83,100,100,92,100,420000,16,45656,2,0,27,498
"Suzuki Cultus Auto Gear Shift,Petrol,Automatic,2018",77,33,96,100,78,100,275000,12,86758,2,1,26,167
"Honda Civic Oriel,Petrol,Automatic,2022",98,96,100,100,89,100,785000,16,33386,2,1,11,107
"Suzuki Alto VXL AGS,Petrol,Automatic,2021",86,59,100,100,87,100,260000,15,46111,2,1,26,25
"Suzuki Cultus Auto Gear Shift,Petrol,Automatic,2019",79,35,100,100,81,100,300000,13,49730,2,1,26,167
"Nissan Dayz X,Petrol,Automatic,2023",86,54,100,100,97,100,367000,17,5828,2,1,19,185
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2022",96,89,100,100,100,100,495000,16,9356,2,1,27,500
"Honda City Aspire Prosmatec 1.5 i-VTEC,Petrol,Automatic,2020",93,79,100,100,95,100,450000,14,8358,2,1,11,93
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2020",80,33,100,100,97,100,600000,14,36281,2,1,11,108
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2022",95,84,100,100,95,100,850000,16,20558,2,1,4,439
"Daihatsu Mira X,Petrol,Automatic,2023",99,97,100,100,100,100,399000,17,886,2,1,6,293
"Suzuki Wagon R Hybrid FX,Hybrid,Automatic,2020",92,79,100,100,93,100,352500,14,9069,1,1,26,476
"Suzuki Wagon R Hybrid FX,Hybrid,Automatic,2018",80,40,100,100,87,100,345000,12,29793,1,1,26,476
"Honda City 1.3 i-VTEC Prosmatec,Petrol,Automatic,2021",91,78,100,100,89,100,420000,15,45977,2,1,11,81
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",99,98,100,100,97,100,695000,15,14624,2,1,11,108
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",100,100,100,100,97,100,730000,15,1254,2,1,11,108
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",91,74,100,100,90,100,12500000,15,19722,0,1,27,252
"Suzuki Cultus VXR,Petrol,Manual,2019",87,62,100,100,92,100,270000,13,24682,2,0,26,174
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2019",81,37,100,100,98,100,520000,13,27893,2,1,11,108
"Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior,Petrol,Automatic,2022",89,65,100,100,95,100,672500,16,30098,2,1,27,138
"Toyota Passo X L Package S,Petrol,Automatic,2019",94,87,100,100,100,100,385000,13,43685,2,1,27,320
"Toyota Sienta G,Hybrid,Automatic,2018",92,78,100,100,100,100,560000,12,48932,1,1,27,386
"Honda Civic Oriel,Petrol,Automatic,2022",99,97,100,100,100,100,795000,16,20448,2,1,11,107
"Toyota Corolla Altis Grande CVT-i 1.8,Petrol,Automatic,2016",83,46,98,100,93,100,440000,10,64578,2,1,27,135
"Suzuki Alto VXL AGS,Petrol,Automatic,2022",99,97,100,100,97,100,285000,16,12206,2,1,26,25
"KIA Stonic EX+,Petrol,Automatic,2021",88,61,100,100,94,100,550000,15,24324,2,1,14,422
"KIA Sportage AWD,Petrol,Automatic,2020",98,93,100,100,100,100,740000,14,31277,2,1,14,404
"Toyota Sienta G,Petrol,Automatic,2018",89,62,100,100,100,100,650000,12,62892,2,1,27,386
"Toyota Aqua S,Hybrid,Automatic,2019",91,74,100,100,97,100,710000,13,18463,1,1,27,39
"KIA Sportage AWD,Petrol,Automatic,2022",97,89,100,100,100,100,830000,16,10685,2,1,14,404
"Honda N Wgn G,Petrol,Automatic,2020",95,87,100,100,100,100,355000,14,31501,2,1,11,309
"Daihatsu Move L SA 3,Petrol,Automatic,2020",98,97,100,100,97,100,335000,14,43475,2,1,6,300
"Suzuki Alto VXL AGS,Petrol,Automatic,2022",97,92,100,100,97,100,285000,16,7833,2,1,26,25
"Daihatsu Mira L,Petrol,Automatic,2019",92,79,100,100,97,100,320000,13,37007,2,1,6,285
"Toyota Pixis Epoch,Petrol,Automatic,2019",92,78,100,100,96,84,370000,13,23405,2,1,27,334
"Toyota Yaris ATIV CVT 1.3,Petrol,Automatic,2021",100,99,100,100,100,100,489500,15,1261,2,1,27,495
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",99,97,100,100,100,100,370000,15,8490,2,1,14,327
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2023",100,100,100,100,100,100,10300000,17,634,2,1,4,439
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2022",99,98,100,100,98,100,890000,16,12658,2,1,4,439
"Honda City 1.3 i-VTEC,Petrol,Manual,2021",89,70,100,100,91,84,390000,15,11150,2,0,11,79
"Toyota Yaris Hatchback,Petrol,Automatic,2020",99,97,100,100,98,100,470000,14,27097,2,1,27,509
"Toyota Passo X S,Petrol,Automatic,2020",97,91,100,100,100,100,399000,14,20212,2,1,27,323
"Toyota Prado TX 2.7,Petrol,Automatic,2018",98,95,100,100,100,100,25000000,12,46640,2,1,27,338
"Daihatsu Mira G SA III,Petrol,Automatic,2020",95,87,100,100,100,100,340000,14,19048,2,1,6,283
"Changan Karvaan Plus,Petrol,Manual,2022",94,90,98,100,78,100,290000,16,2866,2,0,3,265
"KIA Sportage AWD,Petrol,Automatic,2021",97,94,100,100,93,100,720000,15,24316,2,1,14,404
"Honda BR-V i-VTEC S,Petrol,Automatic,2022",97,90,100,100,97,100,550000,16,6851,2,1,11,41
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2021",95,98,100,100,97,100,580000,15,27858,2,1,27,143
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2022",100,99,100,100,100,100,635000,16,102,2,1,27,143
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",93,80,100,100,92,100,480000,16,33049,2,1,11,83
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",90,70,100,100,94,100,500000,16,23095,2,1,11,83
"Toyota Yaris GLI CVT 1.3,Petrol,Automatic,2021",100,99,100,100,97,100,430000,15,757,2,1,27,505
"Toyota Yaris GLI MT 1.3,Petrol,Manual,2021",88,62,100,100,95,100,380000,15,37516,2,0,27,506
"KIA Sportage AWD,Petrol,Automatic,2022",94,80,100,100,100,100,800000,16,7081,2,1,14,404
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",95,87,100,100,88,100,690000,15,13662,2,1,11,108
"Suzuki Cultus Auto Gear Shift,Petrol,Automatic,2022",99,99,100,100,98,100,370000,16,9887,2,1,26,167
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",96,86,100,100,97,100,300000,15,5224,2,1,14,327
"Toyota Passo X S,Petrol,Automatic,2020",98,92,100,100,100,100,400000,14,33218,2,1,27,323
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2022",93,78,100,100,94,100,560000,16,15000,2,1,27,143
"KIA Sportage AWD,Petrol,Automatic,2020",88,64,100,100,95,100,690000,14,121494,2,1,14,404
"Toyota Yaris Hatchback,Petrol,Automatic,2021",99,98,100,100,100,100,557500,15,25023,2,1,27,509
"Toyota Hilux Revo Rocco,Diesel,Automatic,2022",99,98,100,100,100,100,14200000,16,3958,0,1,27,250
"Hyundai Elantra GLS,Petrol,Automatic,2022",96,98,100,100,100,100,660000,16,9028,2,1,12,191
"Suzuki Alto X,Petrol,Automatic,2020",99,100,100,100,100,100,330000,14,97852,2,1,26,34
"Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior,Petrol,Automatic,2021",93,82,100,100,98,100,635000,15,27623,2,1,27,138
"Toyota Prado TX 2.7,Petrol,Automatic,2018",99,98,100,100,100,100,27300000,12,22455,2,1,27,338
"Toyota Prado TX Limited 2.7,Petrol,Automatic,2019",98,95,100,100,100,100,32500000,13,44676,2,1,27,345
"Toyota Land Cruiser ZX Gasoline 3.5L,Petrol,Automatic,2022",100,99,100,100,100,100,82900000,16,12380,2,1,27,279
"Toyota Sienta G,Petrol,Automatic,2019",95,82,100,100,97,100,600000,13,52935,2,1,27,386
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",83,50,100,100,85,100,270000,15,37628,2,1,14,327
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",93,80,100,100,92,100,480000,16,33049,2,1,11,83
"Honda Vezel Hybrid Z,Hybrid,Automatic,2016",77,28,100,100,90,100,500000,10,50593,1,1,11,454
"Honda City Aspire Prosmatec 1.5 i-VTEC,Petrol,Automatic,2020",93,79,100,100,95,100,450000,14,8358,2,1,11,93
"KIA Picanto 1.0 AT,Petrol,Automatic,2020",94,85,100,100,90,100,295000,14,30352,2,1,14,327
"Daihatsu Mira X SA lll,Petrol,Automatic,2020",96,89,100,100,98,100,363000,14,52748,2,1,6,297
"KIA Picanto 1.0 AT,Petrol,Automatic,2022",97,91,100,100,95,100,310000,16,5951,2,1,14,327
"Suzuki Alto VXL AGS,Petrol,Automatic,2023",99,99,100,100,97,100,300000,17,3389,2,1,26,25
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2022",95,84,100,100,95,100,850000,16,20558,2,1,4,439
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",99,98,100,100,97,100,695000,15,14624,2,1,11,108
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2019",81,37,100,100,98,100,520000,13,27893,2,1,11,108
"KIA Stonic EX+,Petrol,Automatic,2021",88,61,100,100,94,100,550000,15,24324,2,1,14,422
"Toyota Passo X L Package S,Petrol,Automatic,2019",94,87,100,100,100,100,385000,13,43685,2,1,27,320
"Honda Vezel Hybrid Z Honda Sensing,Petrol,Automatic,2019",96,90,100,100,100,100,840000,13,26755,2,1,11,456
"Suzuki Alto VXL AGS,Petrol,Automatic,2019",81,44,100,100,86,100,245000,13,45313,2,1,26,25
"Toyota Corolla Altis Grande CVT-i 1.8,Petrol,Automatic,2019",94,81,100,100,98,100,540000,13,61030,2,1,27,135
"Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior,Petrol,Automatic,2022",99,96,100,100,100,100,675000,16,33532,2,1,27,138
"Suzuki Alto VXL AGS,Petrol,Automatic,2022",98,93,100,100,95,100,300000,16,10640,2,1,26,25
"Hyundai Tucson FWD A/T GLS Sport,Petrol,Automatic,2022",98,98,100,100,90,100,780000,16,35823,2,1,12,448
"Hyundai Elantra GL,Petrol,Automatic,2023",100,99,100,100,100,100,690000,17,183,2,1,12,189
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2017",95,86,99,100,100,100,519500,11,90683,2,1,11,108
"KIA Sorento 3.5 FWD,Petrol,Automatic,2021",96,85,100,100,100,100,860000,15,10507,2,1,14,400
"KIA Sportage FWD,Petrol,Automatic,2020",90,68,100,100,93,100,600000,14,49160,2,1,14,413
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2023",99,97,100,100,100,100,10100000,17,2481,2,1,4,439
"Chery Tiggo 8 Pro 1.6 DEX Plus,Petrol,Automatic,2022",100,100,100,100,100,100,920000,16,37409,2,1,4,439
"Toyota Fortuner 2.7 V,Petrol,Automatic,2021",92,78,100,100,90,100,14000000,15,51625,2,1,27,209
"Honda N Wgn G,Petrol,Automatic,2020",95,87,100,100,100,100,355000,14,31501,2,1,11,309
"Suzuki Alto X,Petrol,Automatic,2020",99,100,100,100,100,100,330000,14,97852,2,1,26,34
"Peugeot 2008 Active,Petrol,Automatic,2023",99,96,100,100,100,100,675000,17,17022,2,1,20,0
"Daihatsu Mira X SA lll,Petrol,Automatic,2021",98,97,100,100,100,100,375000,15,8457,2,1,6,297
"Toyota Land Cruiser ZX,Petrol,Automatic,2015",91,70,100,100,100,100,38500000,9,111300,2,1,27,277
"Peugeot 2008 Active,Petrol,Automatic,2022",93,78,100,100,98,100,610000,16,53983,2,1,20,0
"KIA Sportage AWD,Petrol,Automatic,2019",85,58,100,100,98,100,650000,13,52807,2,1,14,404
"KIA Sorento 2.4 FWD,Petrol,Automatic,2021",95,85,100,100,97,100,840000,15,11235,2,1,14,397
"Hyundai Tucson AWD A/T Ultimate,Petrol,Automatic,2021",97,94,100,100,98,100,790000,15,50796,2,1,12,442
"KIA Picanto 1.0 AT,Petrol,Automatic,2022",90,70,100,100,97,100,320000,16,26610,2,1,14,327
"Toyota Corolla Altis Grande CVT-i 1.8,Petrol,Automatic,2019",85,52,100,100,97,100,570000,13,98155,2,1,27,135
"Toyota Hilux Revo Rocco,Diesel,Automatic,2022",97,92,100,100,95,100,15000000,16,43515,0,1,27,250
"Honda Vezel Hybrid Z Honda Sensing,Petrol,Automatic,2018",99,97,100,100,100,100,850000,12,30238,2,1,11,456
"Honda Civic RS,Petrol,Automatic,2023",100,100,100,100,100,100,10000000,17,44,2,1,11,115
"Audi A6 1.8 TFSI,Petrol,Automatic,2016",99,98,100,100,100,100,13000000,10,164031,2,1,0,12
"Toyota Yaris ATIV CVT 1.3,Petrol,Automatic,2021",100,99,100,100,100,100,489500,15,1261,2,1,27,495
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2019",95,90,100,100,100,100,33000000,13,51007,2,1,27,341
"Suzuki Wagon R,Hybrid,Automatic,2020",96,91,100,100,97,100,307500,14,62771,1,1,26,471
"Proton Saga 1.3L Ace A/T,Petrol,Automatic,2023",100,100,100,100,100,100,378000,17,48,2,1,23,373
"KIA Grand Carnival EX,Petrol,Automatic,2018",91,68,100,100,100,100,830000,12,68850,2,1,14,226
"Daihatsu Mira X,Petrol,Automatic,2020",99,99,100,100,98,100,420000,14,4554,2,1,6,293
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",92,75,100,100,100,100,12500000,15,39621,0,1,27,252
"Toyota Land Cruiser ZX Gasoline 3.5L,Petrol,Automatic,2023",100,99,100,100,100,100,86000000,17,46,2,1,27,279
"Toyota Land Cruiser ZX,Petrol,Automatic,2017",94,81,100,100,100,100,47500000,11,40273,2,1,27,277
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2019",100,100,100,100,100,100,34000000,13,18117,2,1,27,341
"KIA Sportage FWD,Petrol,Automatic,2022",98,94,100,100,100,100,775000,16,15423,2,1,14,413
"Peugeot 2008 Allure,Petrol,Automatic,2022",99,99,100,100,100,100,700000,16,12301,2,1,20,3
"Peugeot 2008 Allure,Petrol,Automatic,2022",100,100,100,100,100,100,730000,16,3932,2,1,20,3
"Peugeot 2008 Allure,Petrol,Automatic,2023",98,95,100,100,97,100,710000,17,34645,2,1,20,3
"Peugeot 2008 Allure,Petrol,Automatic,2023",98,95,100,100,96,100,700000,17,24580,2,1,20,3
"KIA Sportage AWD,Petrol,Automatic,2022",98,94,100,100,100,100,810000,16,25970,2,1,14,404
"Hyundai Sonata 2.5,Petrol,Automatic,2023",96,87,100,100,95,100,10500000,17,31332,2,1,12,392
"KIA Sportage AWD,Petrol,Automatic,2020",88,64,100,100,95,100,690000,14,121494,2,1,14,404
"Honda Vezel e-HEV Z,Hybrid,Automatic,2021",90,72,100,100,94,100,12500000,15,22926,1,1,11,461
"Toyota Passo X S,Petrol,Automatic,2020",98,92,100,100,100,100,390000,14,33218,2,1,27,323
"Suzuki Wagon R Hybrid FX,Hybrid,Automatic,2022",95,83,100,100,100,100,415000,16,12869,1,1,26,476
"Suzuki Alto L,Petrol,Automatic,2021",99,98,100,100,100,100,340000,15,4630,2,1,26,18
"Suzuki Wagon R Hybrid FX,Hybrid,Automatic,2020",92,75,100,100,100,100,330000,14,9744,1,1,26,476
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2021",91,74,100,100,90,100,530000,15,21201,2,1,11,83
"Toyota Vitz F 1.0,Petrol,Automatic,2018",94,86,100,100,97,100,410000,12,60655,2,1,27,465
"Daihatsu Move L SA 3,Petrol,Automatic,2020",98,97,100,100,97,100,335000,14,43475,2,1,6,300
"Honda Civic Oriel,Petrol,Automatic,2022",94,83,100,100,85,100,830000,16,18485,2,1,11,107
"Honda Civic Oriel,Petrol,Automatic,2022",94,81,100,100,100,100,800000,16,5723,2,1,11,107
"Toyota Fortuner 2.8 Sigma 4,Diesel,Automatic,2019",88,63,100,100,93,100,13000000,13,30940,0,1,27,215
"Toyota Prado TX 2.7,Petrol,Automatic,2018",98,95,100,100,100,100,25000000,12,46640,2,1,27,338
"Hyundai Tucson FWD A/T GLS Sport,Petrol,Automatic,2022",93,78,100,100,100,100,760000,16,20694,2,1,12,448
"Hyundai Sonata 2.0,Petrol,Automatic,2021",96,87,100,100,100,100,869500,15,45551,2,1,12,388
"Hyundai Sonata 2.5,Petrol,Automatic,2022",99,98,100,100,100,100,11000000,16,5158,2,1,12,392
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2020",83,47,100,100,95,100,580000,14,87950,2,1,11,108
"Suzuki Wagon R VXL,Petrol,Manual,2018",95,87,100,100,98,100,270000,12,9384,2,0,26,481
"Hyundai Elantra GLS,Petrol,Automatic,2022",96,87,100,100,100,100,645000,16,19036,2,1,12,191
"Suzuki Wagon R VXL,Petrol,Manual,2019",94,86,98,100,95,100,260000,13,22172,2,0,26,481
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2020",93,75,100,100,100,100,440000,14,67552,2,1,27,500
"Toyota Land Cruiser ZX Gasoline 3.5L,Petrol,Automatic,2023",99,100,100,100,100,100,86500000,17,3763,2,1,27,279
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2019",92,76,100,100,100,100,565000,13,79304,2,1,11,108
"KIA Sportage FWD,Petrol,Automatic,2020",95,86,100,100,97,100,770000,14,8799,2,1,14,413
"Mazda Flair XG,Petrol,Automatic,2018",93,84,100,100,86,100,350000,12,64649,2,1,16,203
"KIA Sportage AWD,Petrol,Automatic,2022",100,100,100,100,100,100,850000,16,8159,2,1,14,404
"Peugeot 2008 Allure,Petrol,Automatic,2022",100,100,100,100,100,100,720000,16,4422,2,1,20,3
"Toyota Prado TX L Package 2.7,Petrol,Automatic,2018",100,100,100,100,100,100,32500000,12,24329,2,1,27,341
"Honda Civic 1.8 i-VTEC CVT,Petrol,Automatic,2020",88,64,98,100,100,100,565000,14,61774,2,1,11,101
"Changan Alsvin 1.5L DCT Lumiere,Petrol,Automatic,2022",98,94,100,100,98,100,420000,16,10013,2,1,3,15
"Daihatsu Mira X,Petrol,Automatic,2019",91,76,100,100,85,100,380000,13,42449,2,1,6,293
"Honda Civic RS,Petrol,Automatic,2022",98,93,100,100,100,100,950000,16,16747,2,1,11,115
"Suzuki Wagon R VXL,Petrol,Manual,2019",91,71,100,100,95,100,260000,13,36202,2,0,26,481
"Proton X70 Premium FWD,Petrol,Automatic,2022",98,93,100,100,100,100,830000,16,4805,2,1,23,491
"Honda BR-V i-VTEC S,Petrol,Automatic,2020",99,97,100,100,100,100,540000,14,30865,2,1,11,41
"Peugeot 2008 Allure,Petrol,Automatic,2022",98,94,100,100,100,100,695000,16,15959,2,1,20,3
"Suzuki Alto VXR,Petrol,Manual,2022",87,61,100,100,95,100,245000,16,27092,2,0,26,29
"Suzuki Swift GL CVT,Petrol,Automatic,2022",98,95,100,100,97,100,420000,16,22484,2,1,26,428
"Hyundai Tucson AWD A/T Ultimate,Petrol,Automatic,2022",96,88,100,100,100,100,830000,16,37291,2,1,12,442
"Toyota Yaris ATIV MT 1.3,Petrol,Manual,2022",93,83,100,100,92,100,420000,16,45656,2,0,27,498
"Changan Karvaan Plus,Petrol,Manual,2022",94,90,98,100,78,100,290000,16,2866,2,0,3,265
"Changan Alsvin 1.5L DCT Lumiere,Petrol,Automatic,2022",96,89,100,100,91,100,405000,16,21225,2,1,3,15
"Changan Oshan X7 Comfort,Petrol,Automatic,2022",98,94,100,100,97,100,754800,16,17215,2,1,3,313
"Suzuki Swift GL Manual,Petrol,Manual,2022",100,100,100,100,100,100,415000,16,2758,2,0,26,431
"Changan Karvaan Plus,Petrol,Manual,2022",97,94,98,100,97,100,260000,16,22730,2,0,3,265
"Suzuki Cultus Auto Gear Shift,Petrol,Automatic,2019",79,35,100,100,81,100,300000,13,49730,2,1,26,167
"Nissan Dayz X,Petrol,Automatic,2023",86,54,100,100,97,100,367000,17,5828,2,1,19,185
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2021",98,95,100,100,100,100,535000,15,4250,2,1,11,83
"Changan Oshan X7 FutureSense,Petrol,Automatic,2022",99,99,100,100,95,100,900000,16,8310,2,1,3,315
"Changan Alsvin 1.5L DCT Lumiere,Petrol,Automatic,2022",90,68,100,100,98,100,428000,16,25095,2,1,3,15
"Suzuki Wagon R VXR,Petrol,Manual,2023",100,100,100,100,100,100,305000,17,44,2,0,26,486
"Hyundai Sonata 2.5,Petrol,Automatic,2021",94,81,98,100,100,100,920000,15,22264,2,1,12,392
"Toyota C-HR G,Hybrid,Automatic,2017",97,92,100,100,95,100,820000,11,66855,1,1,27,59
"Changan Oshan X7 FutureSense,Petrol,Automatic,2022",96,87,100,100,100,100,850000,16,8977,2,1,3,315
"Hyundai Sonata 2.0,Petrol,Automatic,2021",97,90,100,100,97,100,900000,15,35596,2,1,12,388
"Hyundai Sonata 2.0,Petrol,Automatic,2021",98,93,100,100,100,100,895000,15,25534,2,1,12,388
"Daihatsu Mira X SA lll,Petrol,Automatic,2022",91,73,100,100,93,100,379000,16,23177,2,1,6,297
"Honda Civic Oriel 1.8 i-VTEC CVT,Petrol,Automatic,2021",94,81,100,100,98,100,760000,15,22328,2,1,11,108
"Toyota Corolla Altis Grande X CVT-i 1.8 Black Interior,Petrol,Automatic,2022",99,99,100,100,100,100,730000,16,30390,2,1,27,140
"Suzuki Cultus VXL,Petrol,Manual,2021",95,89,100,100,91,100,358000,15,40266,2,0,26,171
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2021",92,75,100,100,95,100,450000,15,42216,2,1,27,500
"Honda Vezel e-HEV Z,Hybrid,Automatic,2021",97,93,100,100,100,100,11700000,15,7171,1,1,11,461
"Toyota Corolla Altis Grande X CVT-i 1.8 Beige Interior,Petrol,Automatic,2022",89,65,100,100,95,100,650000,16,30098,2,1,27,138
"Honda HR-V VTi-S,Petrol,Automatic,2023",96,90,100,100,100,100,685000,17,24090,2,1,11,234
"KIA Picanto 1.0 AT,Petrol,Automatic,2021",96,90,98,100,92,100,310000,15,52465,2,1,14,327
"Toyota Fortuner 2.7 VVTi,Petrol,Automatic,2018",92,76,100,100,92,100,13500000,12,47893,2,1,27,211
"Hyundai Sonata 2.5,Petrol,Automatic,2022",94,83,100,100,100,100,10200000,16,35859,2,1,12,392
"Toyota Prado TX 2.7,Petrol,Automatic,2018",100,99,100,100,100,100,27900000,12,48356,2,1,27,338
"Suzuki Wagon R,Petrol,Automatic,2023",97,90,100,100,99,100,370000,17,817,2,1,26,471
"Honda Civic RS,Petrol,Automatic,2023",99,98,100,100,100,100,970000,17,12348,2,1,11,115
"Changan Karvaan Plus,Petrol,Manual,2023",99,100,100,100,97,100,320000,17,6217,2,0,3,265
"Honda Insight EX,Hybrid,Automatic,2019",99,98,100,100,97,100,11500000,13,36380,1,1,11,256
"MG HS Trophy,Petrol,Automatic,2022",100,99,100,100,100,100,760000,16,367,2,1,15,243
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",90,71,100,100,88,100,13000000,15,20947,0,1,27,252
"Toyota Corolla Altis X Automatic 1.6,Petrol,Automatic,2022",97,93,100,100,98,100,600000,16,23716,2,1,27,143
"Nissan Dayz X,Petrol,Automatic,2020",97,98,100,100,84,100,363000,14,9394,2,1,19,185
"Honda BR-V i-VTEC S,Petrol,Automatic,2021",97,90,100,100,94,100,530000,15,7071,2,1,11,41
"Toyota Vitz F 1.0,Petrol,Automatic,2018",95,88,100,100,97,100,400000,12,38532,2,1,27,465
"Toyota Yaris ATIV X CVT 1.5,Petrol,Automatic,2022",97,91,100,96,97,100,515000,16,15700,2,1,27,500
"Proton X70 Premium FWD,Petrol,Automatic,2022",93,76,100,100,100,100,810000,16,24200,2,1,23,491
"Honda City 1.5L ASPIRE CVT,Petrol,Automatic,2022",97,90,100,100,100,100,530000,16,7113,2,1,11,83
"Mazda Flair XG,Petrol,Automatic,2020",94,80,100,100,96,100,360000,14,28214,2,1,16,203
"Toyota Hilux Revo V Automatic 2.8,Diesel,Automatic,2021",92,81,100,100,88,100,12000000,15,84659,0,1,27,252
"Honda Insight EX,Hybrid,Automatic,2021",96,90,100,100,98,100,14200000,15,32775,1,1,11,256
"Honda HR-V VTi-S,Petrol,Automatic,2022",99,96,100,100,100,100,720000,16,7108,2,1,11,234
"KIA Sorento 3.5 FWD,Petrol,Automatic,2022",100,100,100,100,100,100,850000,16,4268,2,1,14,400
"KIA Sorento 2.4 FWD,Petrol,Automatic,2022",96,93,98,100,92,100,860000,16,32637,2,1,14,397
"Peugeot 2008 Active,Petrol,Automatic,2022",98,93,100,100,100,100,620000,16,39702,2,1,20,0
"MG HS Trophy,Petrol,Automatic,2021",98,92,100,100,100,100,760000,15,17250,2,1,15,243
"MG HS 1.5 Turbo,Petrol,Automatic,2021",91,76,100,100,93,100,695000,15,30281,2,1,15,237
